Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
02/05/2014,SydneyAirport,13.4,22.7,0,2.8,7.3,WNW,57,NW,WNW,26,22,62,27,1006.9,1001.7,2,6,17.2,21.8,No,2.6,Yes
03/05/2014,SydneyAirport,11.7,16.1,2.6,5.6,1.1,W,52,NW,WNW,17,37,80,40,996.6,994.9,7,7,13,14.7,Yes,4.6,Yes
04/05/2014,SydneyAirport,10.8,20.3,4.6,3.8,8.5,W,65,W,W,39,39,50,28,1001.8,1003.9,5,1,16,18.9,Yes,0,No
05/05/2014,SydneyAirport,10.1,21,0,5.4,10.4,W,37,W,NW,28,17,49,27,1017.9,1016.7,1,3,13.8,20.6,No,0,No
06/05/2014,SydneyAirport,10.5,20.2,0,3.4,8.2,WNW,35,W,S,26,19,52,53,1021.1,1018.6,5,3,15.1,19.4,No,0.2,No
07/05/2014,SydneyAirport,11.3,18,0.2,3.2,9.7,SSW,50,SSW,SSW,28,30,59,52,1023.8,1023,3,2,16.3,17.7,No,0,No
08/05/2014,SydneyAirport,10.5,18.2,0,5.8,6.2,S,54,SSW,SE,26,24,62,64,1026.1,1024.2,2,6,16.7,17.6,No,1,No
09/05/2014,SydneyAirport,11.7,20.4,1,3,3,SSW,30,NW,ENE,13,17,73,64,1026.3,1023.6,4,7,14.2,18.6,No,0,No
10/05/2014,SydneyAirport,12,24.4,0,2.2,5.2,N,28,NW,NW,20,19,74,41,1023.9,1019.8,3,7,15.3,22.6,No,0,No
11/05/2014,SydneyAirport,14.4,22.3,0,2,8.3,W,50,WNW,S,15,31,66,70,1022,1022,1,3,18.7,19.2,No,0.2,No
12/05/2014,SydneyAirport,12.7,20.2,0.2,4,8.8,SSW,50,SW,S,20,26,74,64,1029.9,1028.6,3,2,18,19.6,No,8.4,Yes
13/05/2014,SydneyAirport,13.9,21.5,8.4,4.8,8.8,NW,28,WNW,ESE,20,11,62,57,1030.4,1027.1,1,3,17.9,20.5,Yes,0,No
14/05/2014,SydneyAirport,12.7,23.2,0,1.8,9.5,NE,35,NW,NNE,13,24,67,51,1029.1,1025.7,1,2,17.1,22,No,0,No
15/05/2014,SydneyAirport,11.9,23.4,0,4,10,NNE,24,NW,E,15,13,66,51,1028.5,1025.1,1,1,16.5,21.6,No,0,No
16/05/2014,SydneyAirport,12.1,25.4,0,3.2,9.9,NNE,28,NW,NW,17,7,52,30,1029.2,1026.7,0,1,17.1,23.8,No,0,No
17/05/2014,SydneyAirport,11.7,25.7,0,4,9.1,NNE,28,NW,NW,13,15,57,23,1030.3,1026.4,6,3,16.9,25.2,No,0,No
18/05/2014,SydneyAirport,12.6,24.2,0,3.4,2.8,NW,20,NW,WNW,11,13,58,37,1028.2,1025.1,7,7,16.1,24.2,No,0,No
19/05/2014,SydneyAirport,13.4,26.2,0,2.4,7.5,NW,30,NW,WNW,17,9,59,33,1026,1022.3,7,1,18,25.1,No,0,No
20/05/2014,SydneyAirport,13.9,25.6,0,3.2,4.7,WNW,28,NW,NW,13,11,61,34,1022.8,1019.4,7,7,17.2,25.5,No,0,No
21/05/2014,SydneyAirport,14.4,21.7,0,3.6,9.8,S,37,SW,SE,13,13,71,63,1024.3,1022.7,2,2,18.9,21.2,No,0,No
22/05/2014,SydneyAirport,13,26.5,0,2.2,9.4,NW,28,NW,W,17,9,66,26,1023.3,1018.5,1,1,17.3,26,No,0,No
23/05/2014,SydneyAirport,13.1,26.5,0,4,8,N,28,WNW,NNW,17,15,60,33,1018,1012.7,3,5,17,25.6,No,0,No
24/05/2014,SydneyAirport,15.4,25.1,0,4.8,7.4,WSW,44,W,WSW,15,17,52,49,1015.4,1013.9,2,6,19.7,22.2,No,0,No
25/05/2014,SydneyAirport,15,25.6,0,3.4,7.1,WNW,33,NW,SE,17,17,66,56,1018.2,1017,5,2,18.6,23,No,0,No
26/05/2014,SydneyAirport,14.2,25.1,0,3.4,9.4,N,31,NW,NE,13,19,64,56,1023.3,1020.6,6,6,19.2,24.2,No,0,No
27/05/2014,SydneyAirport,16.3,25.2,0,2.6,3,N,54,NNW,N,11,33,71,40,1017.8,1010.2,7,7,19.8,24.6,No,0,No
28/05/2014,SydneyAirport,16.5,25.2,0,5.6,9.6,NW,50,NW,W,28,33,40,25,1013.4,1013.4,1,1,21.2,24,No,0,No
29/05/2014,SydneyAirport,13.3,20,0,5.4,7.7,SSW,46,W,SSW,17,24,49,68,1023,1022.2,2,5,17,19.1,No,0,No
30/05/2014,SydneyAirport,15.7,19.1,0,4.4,5.2,SSW,44,SSW,S,20,19,75,77,1026.8,1024.7,6,3,17.2,18.7,No,2.6,Yes
31/05/2014,SydneyAirport,14.4,21.9,2.6,1,7.5,NE,35,NW,NE,13,22,87,56,1026.8,1022.7,5,4,15.6,21.1,Yes,23.8,Yes
01/06/2014,SydneyAirport,14.9,21.7,23.8,5,0.4,W,48,NW,WNW,17,28,87,80,1020.3,1017.8,7,8,17.3,17.7,Yes,0.8,No
02/06/2014,SydneyAirport,12.3,22.5,0.8,2,5.9,NW,35,NW,WSW,13,13,79,43,1017.1,1014.7,7,3,15.9,22.1,No,0,No
03/06/2014,SydneyAirport,10.5,20.8,0,1.8,9.9,W,54,NNW,WNW,13,28,57,39,1018.3,1016.2,1,1,15.5,19.9,No,0,No
04/06/2014,SydneyAirport,10.9,21,0,3.6,9.6,SW,33,W,S,17,17,59,68,1023.9,1022.8,1,3,15.4,19.1,No,28.4,Yes
05/06/2014,SydneyAirport,14.9,17.6,28.4,4,0.4,SSW,39,W,SSW,17,17,97,90,1025.6,1023.9,8,7,15.1,17.1,Yes,38.2,Yes
06/06/2014,SydneyAirport,14.6,16.4,38.2,7.2,0.5,SSW,56,SSW,SSW,33,41,86,75,1026.1,1024.5,7,7,15.5,16.2,Yes,1.4,Yes
07/06/2014,SydneyAirport,10.1,17.5,1.4,2.4,7.8,SSW,50,WNW,SSW,19,26,60,65,1027.1,1024.9,2,6,13.3,17,Yes,0,No
08/06/2014,SydneyAirport,10,16.6,0,3.6,6.3,SSW,54,SSW,SSW,24,33,56,63,1026.9,1025.7,3,7,14.6,16,No,1.6,Yes
09/06/2014,SydneyAirport,8,18.5,1.6,2.6,5.1,S,54,NW,SW,11,24,60,83,1028.2,1027.2,1,7,12.7,15.9,Yes,9.2,Yes
10/06/2014,SydneyAirport,12.5,18.5,9.2,2,3.6,SSE,48,E,SE,20,20,91,46,1030.7,1027.4,7,1,14.5,18,Yes,2.6,Yes
11/06/2014,SydneyAirport,10.2,18.9,2.6,2.2,5.6,WSW,35,NNW,SSW,11,15,75,78,1026.5,1022.7,6,6,14.7,16.9,Yes,0,No
12/06/2014,SydneyAirport,11.1,20.9,0,1,5.8,N,26,NNW,N,13,13,73,41,1021.8,1018.7,7,6,13.7,20.7,No,0,No
13/06/2014,SydneyAirport,10.5,21.3,0,2.4,3.3,NW,24,NNW,NNE,13,11,74,41,1019.3,1014.8,7,7,13.2,21,No,3.8,Yes
14/06/2014,SydneyAirport,13,20.6,3.8,2.4,3.9,SW,37,NW,W,17,17,91,49,1012.1,1009,8,2,14.8,20,Yes,0.2,No
15/06/2014,SydneyAirport,10.2,17,0.2,2.6,1.2,WSW,56,NW,WSW,20,35,60,47,1008.9,1008.4,7,7,12.6,16.8,No,0.4,No
16/06/2014,SydneyAirport,9.4,20.5,0.4,0.8,9.7,WSW,44,WNW,WNW,17,19,56,32,1020.7,1018.2,1,1,13.9,19.9,No,0,No
17/06/2014,SydneyAirport,8.9,18.3,0,4.4,9.1,W,48,WNW,SSW,20,30,52,51,1023.4,1023.9,1,5,15.1,17.4,No,0,No
18/06/2014,SydneyAirport,12,17.9,0,1.8,9.4,SSW,39,WNW,S,15,15,59,62,1030,1028,1,1,14.4,17.1,No,0,No
19/06/2014,SydneyAirport,9.8,21.2,0,1.8,8.5,NNW,28,WNW,NE,17,20,68,53,1027.7,1022.8,3,3,14.4,19.7,No,0,No
20/06/2014,SydneyAirport,11.5,22.3,0,4.6,6.3,WNW,33,NW,WNW,7,11,60,50,1019.7,1015.9,2,6,16.9,20.6,No,0,No
21/06/2014,SydneyAirport,10.2,20.3,0,2.4,9.5,WNW,33,NW,SE,15,17,60,38,1020.3,1018.4,1,1,14.1,18.9,No,0,No
22/06/2014,SydneyAirport,10.6,18.5,0,3.4,4.4,W,35,NNW,SSE,13,9,62,66,1022.7,1020,7,1,13.5,17,No,0,No
23/06/2014,SydneyAirport,9.1,18,0,0.6,1.8,NNW,52,NNW,N,13,28,70,48,1014.8,1008,7,7,13.9,17.3,No,0,No
24/06/2014,SydneyAirport,11.6,17.5,0,6.2,9.7,WNW,81,NW,WNW,44,48,36,29,1006.9,1003.8,1,1,12.9,16.5,No,0,No
25/06/2014,SydneyAirport,10.2,18.7,0,4,9.7,W,85,W,W,22,61,38,29,1012.4,1012.6,1,1,15.9,17.6,No,0,No
26/06/2014,SydneyAirport,9.5,22,0,4.8,9.8,WNW,44,NW,WSW,22,19,36,29,1018.7,1017.9,1,5,16.7,19.9,No,0,No
27/06/2014,SydneyAirport,8.9,21,0,4,8.1,NNE,33,NW,N,11,15,59,35,1020.9,1015,7,7,12.8,20.2,No,0,No
28/06/2014,SydneyAirport,11.3,23.2,0,5,6.9,W,94,N,NW,31,43,30,20,1006.9,999.7,7,2,16.2,21.4,No,0,No
29/06/2014,SydneyAirport,10.5,17.4,0,7,9.6,NW,61,NW,NW,35,39,34,28,1004.4,1004.5,1,3,12.8,16.5,No,0,No
30/06/2014,SydneyAirport,9.7,16.6,0,3.8,9.4,W,50,W,WSW,24,26,50,26,1015.3,1015.9,1,1,11.7,15.1,No,0,No
01/07/2014,SydneyAirport,8.4,18.1,0,3,9.3,WSW,43,W,SSE,22,13,54,41,1024.8,1024,1,1,11.9,16.3,No,0,No
02/07/2014,SydneyAirport,8,18,0,3.8,9.6,W,37,WSW,S,22,17,47,51,1027.3,1025.1,1,1,13.6,16.8,No,0,No
03/07/2014,SydneyAirport,6.9,17.9,0,1.2,9.6,NW,24,NW,ESE,17,13,59,53,1027.2,1023.1,1,1,10.7,17.5,No,0,No
04/07/2014,SydneyAirport,7.1,22.2,0,2.4,9.9,NW,28,NW,NW,19,13,53,19,1021.3,1016.3,0,1,12.2,21.5,No,0,No
05/07/2014,SydneyAirport,8.3,18.2,0,3.6,9.6,WNW,57,NW,WNW,17,33,47,28,1015.9,1012.2,1,1,12.6,17.6,No,0,No
06/07/2014,SydneyAirport,7.8,18,0,4,9.9,W,50,NW,W,19,31,NA,34,1013.7,1010.8,1,1,13.7,17.2,No,0,No
07/07/2014,SydneyAirport,7.5,19.1,0,3,9.2,W,44,WNW,WSW,22,28,50,40,1014.3,1012,1,2,12.2,17.3,No,0,No
08/07/2014,SydneyAirport,8.5,18.8,0,3.8,9.7,W,37,WNW,NNE,19,11,49,40,1016.4,1012,1,1,11.3,17.1,No,0,No
09/07/2014,SydneyAirport,5.7,21.7,0,2.6,9.4,W,81,N,NNE,11,28,48,17,1007.5,999.3,0,1,12.1,21.3,No,1.2,Yes
10/07/2014,SydneyAirport,8.6,17.7,1.2,5.8,9.8,W,74,NW,W,28,54,44,28,1005.6,1005,1,2,12.7,16.2,Yes,0,No
11/07/2014,SydneyAirport,9.5,19.1,0,4,9.9,WNW,52,W,W,33,22,48,28,1017.2,1016,1,0,13.5,18.1,No,0,No
12/07/2014,SydneyAirport,5.8,18.5,0,3.4,9.5,WNW,61,NW,W,28,37,48,30,1019.3,1017,0,1,10.6,17.3,No,0,No
13/07/2014,SydneyAirport,6.2,14.1,0,3.6,9.6,SSW,46,W,SSW,17,30,48,58,1027.3,1027.4,1,3,9.7,13.7,No,0,No
14/07/2014,SydneyAirport,5.8,16,0,3.2,5.1,SSW,37,NNW,S,13,24,50,73,1031.8,1029.1,6,6,11.5,14.8,No,1.2,Yes
15/07/2014,SydneyAirport,10.9,16.9,1.2,0.4,0,NW,26,NW,N,11,7,79,70,1025.7,1021.2,7,8,13.3,16.1,Yes,1.6,Yes
16/07/2014,SydneyAirport,11.2,19.4,1.6,1.2,3.9,NW,39,W,W,13,22,94,46,1013.8,1010.7,8,2,12.4,19.2,Yes,0.2,No
17/07/2014,SydneyAirport,9.4,20.5,0.2,2,9.4,WNW,59,NNW,NW,20,41,44,25,1012.4,1008.4,1,3,14.8,19.4,No,0,No
18/07/2014,SydneyAirport,8.4,15.8,0,4,7.9,WSW,65,WSW,W,41,44,40,32,1011.4,1011.4,2,4,10,14.9,No,0,No
19/07/2014,SydneyAirport,7.7,14.3,0,4.6,3.2,SSW,70,WSW,SW,26,41,49,65,1021.1,1021.4,6,6,9.8,12.8,No,0,No
20/07/2014,SydneyAirport,9.8,14.8,0,4,1.1,SSW,54,SSW,SSW,35,31,71,66,1025.5,1024.9,7,7,13,14.4,No,0,No
21/07/2014,SydneyAirport,8.6,17,0,2,7.5,SSW,33,NW,S,13,22,55,72,1026.7,1023.2,7,7,12.3,15.1,No,0,No
22/07/2014,SydneyAirport,9.1,16.9,0,1.4,9.6,SSW,28,NW,SSE,17,15,66,75,1024.4,1022.3,2,2,13.6,15.6,No,0.2,No
23/07/2014,SydneyAirport,9.1,17.2,0.2,3.2,6.7,NW,22,NW,ESE,13,13,71,56,1025.4,1021.5,3,5,13.6,16.9,No,0,No
24/07/2014,SydneyAirport,8,19.8,0,0.6,2.4,NNE,24,NNW,N,9,15,68,44,1022.3,1018.8,5,7,13.8,19.5,No,0,No
25/07/2014,SydneyAirport,9.3,20.5,0,2.8,2.6,NNW,41,NW,N,13,20,80,53,1023,1019.4,7,7,11.4,19.6,No,5.6,Yes
26/07/2014,SydneyAirport,10.5,19.6,5.6,2,4.2,WNW,31,W,WNW,11,13,93,50,1024.5,1020.4,8,3,13.1,18.7,Yes,2,Yes
27/07/2014,SydneyAirport,8.9,18.4,2,1.8,10.2,NW,37,WSW,SSE,24,13,56,50,1024.3,1021.5,1,1,14.4,17,Yes,0,No
28/07/2014,SydneyAirport,8.7,19.4,0,3.2,6.7,WNW,44,WNW,NW,15,20,51,34,1021.3,1017.8,7,6,13.4,18.8,No,0,No
29/07/2014,SydneyAirport,12.5,23.9,0,4,5.1,N,44,NW,N,28,26,37,22,1017.7,1012.5,7,1,16.4,22.7,No,0,No
30/07/2014,SydneyAirport,11.7,25.1,0,6.2,10.2,NW,44,W,WNW,6,24,35,25,1017.8,1014.4,6,1,19.1,24.2,No,0,No
31/07/2014,SydneyAirport,13.4,25.8,0,6.6,10.1,NNW,59,NNW,NNW,30,39,33,16,1013.8,1006.7,1,0,19.1,25.3,No,0,No
01/08/2014,SydneyAirport,15.6,19.8,0,8.4,10,WNW,80,W,W,17,39,30,17,1007.3,1009,1,1,18.2,16.7,No,0,No
02/08/2014,SydneyAirport,7.2,13.8,0,6.4,10,SSW,52,W,S,35,33,38,45,1024.7,1026.9,1,1,10.5,13.5,No,0,No
03/08/2014,SydneyAirport,4.9,15.1,0,3.8,9.5,SSW,31,NW,SE,15,17,47,51,1034,1032.3,1,1,10.6,14.5,No,0,No
04/08/2014,SydneyAirport,6.2,18.8,0,2.6,10.1,ESE,31,NW,E,13,24,56,54,1034.3,1030.5,3,4,12.3,16.2,No,0,No
05/08/2014,SydneyAirport,7.7,18.3,0,1.6,10.2,S,37,WNW,SSE,15,24,59,51,1032.1,1030.2,0,1,11.6,15.3,No,0,No
06/08/2014,SydneyAirport,6.7,21.8,0,2.6,10.1,WNW,35,NW,N,17,15,46,24,1032.6,1025.9,1,1,11.8,21,No,0,No
07/08/2014,SydneyAirport,10.8,17.8,0,4.6,6.8,WSW,44,W,SSE,17,20,45,46,1029.6,1027.6,6,1,12.5,16.1,No,1.6,Yes
08/08/2014,SydneyAirport,9.8,16.4,1.6,2.6,4,W,28,NNW,SE,15,17,89,71,1032.1,1029.7,7,3,11.3,15.4,Yes,0,No
09/08/2014,SydneyAirport,8.4,21.2,0,1.8,6.8,NW,28,NW,NE,13,19,86,50,1029.8,1024.4,8,3,11.2,20,No,0,No
10/08/2014,SydneyAirport,10.1,22.9,0,3,3.5,SSW,43,N,NW,7,15,39,25,1022.4,1017.5,6,1,13.7,21.9,No,0.8,No
11/08/2014,SydneyAirport,7.8,13.1,0.8,3.4,4.5,S,54,WSW,S,20,37,51,51,1025.4,1025.1,7,5,11,12.3,No,28.2,Yes
12/08/2014,SydneyAirport,6.5,13.2,28.2,5.6,3.9,SSE,52,SW,SSW,26,28,79,81,1029.9,1028.1,7,7,10.2,12.8,Yes,18.2,Yes
13/08/2014,SydneyAirport,8.3,14.4,18.2,3.6,10.1,SSW,48,SSW,S,31,26,65,52,1033.1,1031.9,2,2,12.5,14,Yes,0,No
14/08/2014,SydneyAirport,6.3,16.5,0,2.8,10.3,S,35,NW,S,15,24,50,64,1034.9,1032.6,1,2,12.2,15.2,No,0,No
15/08/2014,SydneyAirport,7.5,17.6,0,3.4,9.3,SW,31,NW,SE,13,17,62,62,1031.5,1026.6,1,1,13.5,16.5,No,0,No
16/08/2014,SydneyAirport,7.9,16.8,0,1.2,0.3,ESE,31,WNW,SE,13,15,77,65,1023.8,1019.1,7,7,10.9,16.3,No,35.6,Yes
17/08/2014,SydneyAirport,10.6,17.4,35.6,NA,2.2,E,43,E,NW,24,28,91,77,1010.6,1004.1,8,7,14.7,16.6,Yes,35.4,Yes
18/08/2014,SydneyAirport,11.6,15.6,35.4,NA,0,SSE,89,SSE,SSW,63,52,99,96,1001.9,1004.9,8,8,13.7,13.1,Yes,36.8,Yes
19/08/2014,SydneyAirport,12.8,16,36.8,4.4,3,SSE,72,S,SSW,54,41,68,79,1015.1,1016.7,7,7,15.5,14.5,Yes,9.2,Yes
20/08/2014,SydneyAirport,10,15.3,9.2,4.6,5,S,52,WSW,S,20,33,66,59,1024.7,1024.3,7,6,12.9,14.9,Yes,13,Yes
21/08/2014,SydneyAirport,10,17.5,13,2,7.1,SSW,48,NW,S,17,33,91,76,1029.3,1027.1,7,3,11.9,15.2,Yes,3.2,Yes
22/08/2014,SydneyAirport,11.3,16.8,3.2,2.4,10.1,SSW,41,NNE,S,7,28,68,78,1031.7,1029.1,6,3,16.2,15.9,Yes,6.2,Yes
23/08/2014,SydneyAirport,10,17.2,6.2,3.2,2.9,S,39,SW,ESE,11,19,96,92,1031.4,1029.3,5,7,13.1,14.5,Yes,3.8,Yes
24/08/2014,SydneyAirport,10.7,19.1,3.8,0.2,7.3,E,24,NW,E,9,13,76,56,1029.6,1026.3,4,2,15.6,18.5,Yes,0,No
25/08/2014,SydneyAirport,10.5,20.1,0,3.2,8.9,SE,39,NW,SE,11,19,73,62,1025.6,1022.5,0,2,15.3,18.4,No,17.8,Yes
26/08/2014,SydneyAirport,12.2,16.4,17.8,4.6,0,ESE,56,ENE,SSW,17,13,89,90,1024.3,1022.7,8,7,14.6,14.4,Yes,28.8,Yes
27/08/2014,SydneyAirport,12.6,17.8,28.8,3.2,5.3,SSE,54,SSE,SSE,37,37,80,64,1025.1,1023.9,7,5,15.5,17.2,Yes,12.4,Yes
28/08/2014,SydneyAirport,12.6,18.7,12.4,6.6,8.8,SE,50,SSE,SSE,28,31,57,55,1026.7,1025.9,2,4,17.4,16.8,Yes,1.8,Yes
29/08/2014,SydneyAirport,9.6,16,1.8,3.8,5.4,S,65,WSW,SSW,19,50,83,74,1026.6,1024,7,4,12.8,15,Yes,2.4,Yes
30/08/2014,SydneyAirport,12.1,16.3,2.4,3.8,2.7,SSW,61,SW,SSW,31,33,94,81,1023.8,1021.5,8,7,12.2,15.4,Yes,1.2,Yes
31/08/2014,SydneyAirport,11.9,19.3,1.2,1,9.5,W,39,W,ESE,17,19,63,61,1021,1017.3,1,1,16.1,18.4,Yes,0,No
01/09/2014,SydneyAirport,10.7,25.2,0,3.2,8.7,NE,33,NW,NNE,13,20,72,33,1016.9,1010.5,4,7,15.3,22.9,No,0,No
02/09/2014,SydneyAirport,15,17.8,0,5.2,1.5,WSW,59,W,SW,9,28,51,75,1009.2,1008,5,7,16.6,13.2,No,5.2,Yes
03/09/2014,SydneyAirport,8.7,15.1,5.2,4.2,7.7,SSW,83,SSW,SW,52,48,54,44,1013.1,1012.3,6,5,13.1,14.8,Yes,0,No
04/09/2014,SydneyAirport,9,15.2,0,3,8.3,S,65,SSW,SSW,44,43,55,62,1015.7,1015.1,3,6,13.9,14.6,No,4.2,Yes
05/09/2014,SydneyAirport,9.2,15.8,4.2,3.6,8.7,SSW,50,SSW,SSW,35,33,74,65,1021.7,1021.7,3,2,13.6,15.8,Yes,6.8,Yes
06/09/2014,SydneyAirport,12.1,17.7,6.8,3.2,2.3,SSW,48,SSW,S,22,31,89,75,1029.8,1028.4,7,7,12.8,15.3,Yes,10.4,Yes
07/09/2014,SydneyAirport,11.9,17.2,10.4,3.6,6.9,S,35,NNW,S,13,28,88,79,1032,1028.3,7,2,13.2,15.5,Yes,2.6,Yes
08/09/2014,SydneyAirport,10.8,20.8,2.6,2.4,10.5,NE,43,NW,NE,9,31,70,48,1029.4,1024.1,1,2,16.7,19.9,Yes,0,No
09/09/2014,SydneyAirport,12.7,24.2,0,5,10.3,NE,52,N,NE,24,35,53,49,1019,1012.4,1,4,19.2,22.8,No,5.8,Yes
10/09/2014,SydneyAirport,14.2,23.4,5.8,6.8,8.3,WSW,63,NW,WSW,15,37,74,28,1008.2,1009.1,7,3,16.2,21.7,Yes,0,No
11/09/2014,SydneyAirport,11.3,26.5,0,5.2,10.9,SW,59,NW,NW,17,15,35,22,1016.6,1013.4,1,1,19.5,25.9,No,0,No
12/09/2014,SydneyAirport,14.3,16.8,0,6.8,1.8,S,52,SSE,SSE,19,20,63,54,1025.7,1024.3,7,4,15.1,16.3,No,0,No
13/09/2014,SydneyAirport,13.6,18.7,0,2.4,3.8,ENE,33,NE,E,2,26,73,68,1026.9,1023.4,7,4,15.9,17.2,No,1.2,Yes
14/09/2014,SydneyAirport,12.9,24.2,1.2,2.8,9.5,SSE,31,NW,SE,13,20,67,60,1020.4,1016.1,0,1,18.6,20.5,Yes,0,No
15/09/2014,SydneyAirport,13.3,21.1,0,3.8,10.1,ENE,37,WNW,NE,9,24,80,53,1018.5,1015,1,5,16.7,19.9,No,0.4,No
16/09/2014,SydneyAirport,14.8,23.2,0.4,4.8,5.1,NNE,59,NE,NNE,37,26,71,54,1010,1005.3,6,3,19.6,22.9,No,0,No
17/09/2014,SydneyAirport,13,22.4,0,5.2,10.7,W,59,W,W,39,35,34,19,1012.2,1010.1,6,3,17.5,21.4,No,0,No
18/09/2014,SydneyAirport,10.9,18,0,7,10.8,WSW,48,W,S,31,28,30,41,1018.5,1017.3,1,3,15.2,16,No,0,No
19/09/2014,SydneyAirport,9,20.9,0,5.4,9.7,WNW,31,NW,E,11,22,44,37,1022.1,1018.6,7,7,15.3,18.1,No,0,No
20/09/2014,SydneyAirport,8.7,17.9,0,4.2,11,S,46,SSW,SSE,13,26,57,47,1024.6,1023.8,1,1,15.7,17.2,No,0.4,No
21/09/2014,SydneyAirport,11.3,19.1,0.4,3.6,8,WSW,41,SSW,SE,24,20,71,47,1030.4,1027.4,6,2,15.6,17.9,No,0,No
22/09/2014,SydneyAirport,12.5,20.1,0,4.8,10.6,NE,33,SSE,E,6,26,62,45,1032.2,1028.8,4,1,16.9,19.3,No,0,No
23/09/2014,SydneyAirport,10.7,22.8,0,4,10.9,NE,43,NW,NE,11,30,51,39,1030.1,1025.9,0,0,18.3,21.7,No,0,No
24/09/2014,SydneyAirport,12,25.7,0,5.4,10.7,NE,43,N,NE,11,24,61,49,1022.6,1016.3,0,3,19.6,24.1,No,0,No
25/09/2014,SydneyAirport,17.8,24,0,6.2,1.2,SSW,57,W,SSE,7,20,58,68,1011.7,1009.8,7,7,20.5,18.3,No,4.6,Yes
26/09/2014,SydneyAirport,13.9,18.9,4.6,3,8.3,SSW,50,SSW,SE,33,20,71,53,1017.9,1016,5,5,17,18.1,Yes,0.2,No
27/09/2014,SydneyAirport,13.3,20.3,0.2,5,11.1,SSW,35,S,SE,19,22,63,50,1021.2,1019.4,5,1,17.5,19.2,No,0,No
28/09/2014,SydneyAirport,11.3,25.2,0,5.4,11.2,NE,57,N,NE,20,39,52,44,1021.7,1015.7,0,0,19.3,22.5,No,0,No
29/09/2014,SydneyAirport,15.3,33.5,0,8,10.6,NW,41,N,NW,20,20,26,14,1014.2,1010.7,2,0,25.1,32.1,No,0,No
30/09/2014,SydneyAirport,15.7,34.2,0,8,6.8,NW,61,NNW,NNW,17,33,39,11,1013.4,1006.5,4,5,25.3,33.4,No,0,No
01/10/2014,SydneyAirport,14.9,19.9,0,12,11.3,SW,63,WSW,S,37,33,25,37,1017.8,1018.5,1,1,17,17.2,No,0,No
02/10/2014,SydneyAirport,10.3,24.8,0,7.2,11.1,NW,37,NW,ENE,17,24,41,30,1022,1016.6,1,0,17.6,22.7,No,0,No
03/10/2014,SydneyAirport,13.1,21.1,0,5.8,6.3,SE,33,S,E,13,19,59,57,1021.1,1019.6,4,7,17.9,18.9,No,0,No
04/10/2014,SydneyAirport,15.7,24,0,3,8.5,ENE,44,NNE,NE,28,31,65,62,1020.1,1015.3,7,1,20.4,22.8,No,0,No
05/10/2014,SydneyAirport,14.6,34.4,0,4.4,10.6,S,72,NW,WNW,15,13,56,11,1015.9,1012.5,1,1,19.6,33.7,No,0,No
06/10/2014,SydneyAirport,17.2,27,0,8.8,8.3,NE,57,WNW,NE,7,28,72,51,1019.2,1012,7,2,18.5,24.7,No,0,No
07/10/2014,SydneyAirport,18.4,25,0,8,7.7,WSW,54,W,ESE,30,28,42,30,1007.8,1008.3,7,1,24.3,24.3,No,4.2,Yes
08/10/2014,SydneyAirport,15,20,4.2,4.6,3.7,S,43,SE,SE,24,20,80,53,1018.6,1018.1,7,2,17,19.1,Yes,0,No
09/10/2014,SydneyAirport,14.3,22.4,0,4.8,8.5,NE,43,WSW,ENE,9,28,62,46,1023.1,1020,1,1,17.8,21.5,No,0,No
10/10/2014,SydneyAirport,14.6,24.7,0,4.8,7.9,NNE,46,N,NE,20,30,50,45,1019.3,1015.1,6,6,20,22.7,No,0,No
11/10/2014,SydneyAirport,14.5,29,0,5.4,11.1,NNE,37,NW,ENE,17,24,54,77,1016.6,1013.8,1,1,20.6,22.2,No,0,No
12/10/2014,SydneyAirport,15.7,29.3,0,7.8,11.2,NE,63,NW,NE,13,35,60,42,1017.4,1013.2,0,1,21.5,25.9,No,0,No
13/10/2014,SydneyAirport,17.5,25.7,0,8.8,5,WNW,76,N,ENE,11,28,53,72,1007.5,1005,7,8,23,22,No,11.4,Yes
14/10/2014,SydneyAirport,13.1,19.2,11.4,5.8,3,S,107,WSW,W,22,19,49,40,1008.6,1008.5,6,7,14.7,18,Yes,106.8,Yes
15/10/2014,SydneyAirport,9.9,16.4,106.8,NA,0.1,SSW,102,SW,SW,48,48,79,54,1011.9,1013.5,8,7,12,14.8,Yes,0.4,No
16/10/2014,SydneyAirport,9.9,22.8,0.4,4,11.7,NE,39,NW,ENE,11,28,55,38,1018.4,1015.6,2,6,16.2,20.1,No,0,No
17/10/2014,SydneyAirport,11.7,18.1,0,4,8.8,S,54,S,S,24,35,82,69,1024.7,1025,7,3,14.2,17.2,No,0.2,No
18/10/2014,SydneyAirport,13,20.8,0.2,7.6,6.2,ENE,33,W,E,9,17,64,41,1029.8,1027.3,7,1,15.4,20.4,No,0,No
19/10/2014,SydneyAirport,13.1,25.5,0,2.6,12,NNE,46,NNW,NE,13,33,55,39,1027.5,1022.2,1,1,18.1,25.1,No,0,No
